Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Task_family,Percentage,olmo-params,Flops
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,gsm8k-platinum_adv_OLMo-2-1124-7B-6pct,accurate_expl_reflection,0.0176991150442477,,,0.0176991150442477,gsm8k-platinum_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,gsm8k-platinum_adv_OLMo-2-1124-7B-70pct,accurate_expl_reflection,0.0,,,0.0,gsm8k-platinum_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,gsm8k-platinum_adv_OLMo-2-1124-7B-7pct,accurate_expl_reflection,0.0,,,0.0,gsm8k-platinum_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,gsm8k-platinum_adv_OLMo-2-1124-7B-80pct,accurate_expl_reflection,0.0,,,0.0,gsm8k-platinum_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,gsm8k-platinum_adv_OLMo-2-1124-7B-8pct,accurate_expl_reflection,0.0,,,0.0,gsm8k-platinum_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,gsm8k-platinum_adv_OLMo-2-1124-7B-90pct,accurate_expl_reflection,0.0,,,0.0,gsm8k-platinum_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,gsm8k-platinum_adv_OLMo-2-1124-7B-9pct,accurate_expl_reflection,0.0088495575221238,,,0.0088495575221238,gsm8k-platinum_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv_OLMo-2-0325-32B-100pct,reflection,0.0497237569060773,,,0.0497237569060773,cruxeval_i_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv_OLMo-2-0325-32B-10pct,reflection,0.149171270718232,,,0.149171270718232,cruxeval_i_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv_OLMo-2-0325-32B-20pct,reflection,0.2265193370165746,,,0.2265193370165746,cruxeval_i_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv_OLMo-2-0325-32B-29pct,reflection,0.1878453038674033,,,0.1878453038674033,cruxeval_i_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv_OLMo-2-0325-32B-42pct,reflection,0.2983425414364641,,,0.2983425414364641,cruxeval_i_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv_OLMo-2-0325-32B-50pct,reflection,0.287292817679558,,,0.287292817679558,cruxeval_i_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv_OLMo-2-0325-32B-60pct,reflection,0.4751381215469613,,,0.4751381215469613,cruxeval_i_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv_OLMo-2-0325-32B-70pct,reflection,0.2486187845303867,,,0.2486187845303867,cruxeval_i_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv_OLMo-2-0325-32B-80pct,reflection,0.4585635359116022,,,0.4585635359116022,cruxeval_i_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv_OLMo-2-0325-32B-89pct,reflection,0.2430939226519337,,,0.2430939226519337,cruxeval_i_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv_OLMo-2-0325-32B-9pct,reflection,0.2596685082872928,,,0.2596685082872928,cruxeval_i_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv_OLMo-2-1124-13B-100pct,reflection,0.15,,,0.15,cruxeval_i_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv_OLMo-2-1124-13B-17pct,reflection,0.1076923076923077,,,0.1076923076923077,cruxeval_i_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv_OLMo-2-1124-13B-20pct,reflection,0.1846153846153846,,,0.1846153846153846,cruxeval_i_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv_OLMo-2-1124-13B-30pct,reflection,0.0076923076923076,,,0.0076923076923076,cruxeval_i_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv_OLMo-2-1124-13B-40pct,reflection,0.1461538461538461,,,0.1461538461538461,cruxeval_i_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv_OLMo-2-1124-13B-50pct,reflection,0.0384615384615384,,,0.0384615384615384,cruxeval_i_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv_OLMo-2-1124-13B-60pct,reflection,0.1769230769230769,,,0.1769230769230769,cruxeval_i_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv_OLMo-2-1124-13B-70pct,reflection,0.1615384615384615,,,0.1615384615384615,cruxeval_i_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv_OLMo-2-1124-13B-80pct,reflection,0.3576923076923077,,,0.3576923076923077,cruxeval_i_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv_OLMo-2-1124-13B-90pct,reflection,0.1884615384615384,,,0.1884615384615384,cruxeval_i_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv_OLMo-2-1124-7B-100pct,reflection,0.0144927536231884,,,0.0144927536231884,cruxeval_i_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv_OLMo-2-1124-7B-10pct,reflection,0.0289855072463768,,,0.0289855072463768,cruxeval_i_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv_OLMo-2-1124-7B-1pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv_OLMo-2-1124-7B-20pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv_OLMo-2-1124-7B-2pct,reflection,0.0181159420289855,,,0.0181159420289855,cruxeval_i_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv_OLMo-2-1124-7B-30pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv_OLMo-2-1124-7B-3pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv_OLMo-2-1124-7B-40pct,reflection,0.0326086956521739,,,0.0326086956521739,cruxeval_i_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv_OLMo-2-1124-7B-4pct,reflection,0.0253623188405797,,,0.0253623188405797,cruxeval_i_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv_OLMo-2-1124-7B-50pct,reflection,0.0253623188405797,,,0.0253623188405797,cruxeval_i_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv_OLMo-2-1124-7B-5pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv_OLMo-2-1124-7B-60pct,reflection,0.0833333333333333,,,0.0833333333333333,cruxeval_i_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv_OLMo-2-1124-7B-6pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv_OLMo-2-1124-7B-70pct,reflection,0.0507246376811594,,,0.0507246376811594,cruxeval_i_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv_OLMo-2-1124-7B-7pct,reflection,0.0,,,0.0,cruxeval_i_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv_OLMo-2-1124-7B-80pct,reflection,0.1159420289855072,,,0.1159420289855072,cruxeval_i_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv_OLMo-2-1124-7B-8pct,reflection,0.0144927536231884,,,0.0144927536231884,cruxeval_i_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv_OLMo-2-1124-7B-90pct,reflection,0.0036231884057971,,,0.0036231884057971,cruxeval_i_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv_OLMo-2-1124-7B-9pct,reflection,0.0036231884057971,,,0.0036231884057971,cruxeval_i_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv_OLMo-2-0325-32B-100pct,correlation,-0.0296966634703281,,,-0.0296966634703281,cruxeval_i_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv_OLMo-2-0325-32B-10pct,correlation,-0.0312093891966179,,,-0.0312093891966179,cruxeval_i_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv_OLMo-2-0325-32B-20pct,correlation,0.1377323117568896,,,0.1377323117568896,cruxeval_i_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv_OLMo-2-0325-32B-29pct,correlation,0.2197898796416745,,,0.2197898796416745,cruxeval_i_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv_OLMo-2-0325-32B-42pct,correlation,0.1143059212000812,,,0.1143059212000812,cruxeval_i_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv_OLMo-2-0325-32B-50pct,correlation,0.0132090885990961,,,0.0132090885990961,cruxeval_i_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv_OLMo-2-0325-32B-60pct,correlation,0.0783386935325881,,,0.0783386935325881,cruxeval_i_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv_OLMo-2-0325-32B-70pct,correlation,0.12957670877434,,,0.12957670877434,cruxeval_i_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv_OLMo-2-0325-32B-80pct,correlation,0.077332438626399,,,0.077332438626399,cruxeval_i_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv_OLMo-2-0325-32B-89pct,correlation,0.0900346526774957,,,0.0900346526774957,cruxeval_i_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv_OLMo-2-0325-32B-9pct,correlation,0.0579397225413399,,,0.0579397225413399,cruxeval_i_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv_OLMo-2-1124-13B-100pct,correlation,0.2100420126042016,,,0.2100420126042016,cruxeval_i_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv_OLMo-2-1124-13B-17pct,correlation,,,,,cruxeval_i_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv_OLMo-2-1124-13B-20pct,correlation,0.1342369595093766,,,0.1342369595093766,cruxeval_i_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv_OLMo-2-1124-13B-30pct,correlation,-0.0077519379844961,,,-0.0077519379844961,cruxeval_i_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv_OLMo-2-1124-13B-40pct,correlation,-0.0447001907878793,,,-0.0447001907878793,cruxeval_i_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv_OLMo-2-1124-13B-50pct,correlation,-0.0124273953200239,,,-0.0124273953200239,cruxeval_i_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv_OLMo-2-1124-13B-60pct,correlation,0.1386597367594021,,,0.1386597367594021,cruxeval_i_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv_OLMo-2-1124-13B-70pct,correlation,0.0809720109185849,,,0.0809720109185849,cruxeval_i_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv_OLMo-2-1124-13B-80pct,correlation,0.0832658422258945,,,0.0832658422258945,cruxeval_i_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv_OLMo-2-1124-13B-90pct,correlation,0.0400232163751162,,,0.0400232163751162,cruxeval_i_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv_OLMo-2-1124-7B-100pct,correlation,-0.0073127242412713,,,-0.0073127242412713,cruxeval_i_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv_OLMo-2-1124-7B-10pct,correlation,,,,,cruxeval_i_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv_OLMo-2-1124-7B-1pct,correlation,,,,,cruxeval_i_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv_OLMo-2-1124-7B-20pct,correlation,,,,,cruxeval_i_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv_OLMo-2-1124-7B-2pct,correlation,,,,,cruxeval_i_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv_OLMo-2-1124-7B-30pct,correlation,,,,,cruxeval_i_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv_OLMo-2-1124-7B-3pct,correlation,,,,,cruxeval_i_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv_OLMo-2-1124-7B-40pct,correlation,,,,,cruxeval_i_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv_OLMo-2-1124-7B-4pct,correlation,,,,,cruxeval_i_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv_OLMo-2-1124-7B-50pct,correlation,,,,,cruxeval_i_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv_OLMo-2-1124-7B-5pct,correlation,,,,,cruxeval_i_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv_OLMo-2-1124-7B-60pct,correlation,,,,,cruxeval_i_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv_OLMo-2-1124-7B-6pct,correlation,,,,,cruxeval_i_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv_OLMo-2-1124-7B-70pct,correlation,,,,,cruxeval_i_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv_OLMo-2-1124-7B-7pct,correlation,,,,,cruxeval_i_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv_OLMo-2-1124-7B-80pct,correlation,,,,,cruxeval_i_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv_OLMo-2-1124-7B-8pct,correlation,,,,,cruxeval_i_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv_OLMo-2-1124-7B-90pct,correlation,,,,,cruxeval_i_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv_OLMo-2-1124-7B-9pct,correlation,,,,,cruxeval_i_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv_OLMo-2-0325-32B-100pct,accurate_impl_reflection,0.0165745856353591,,,0.0165745856353591,cruxeval_i_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv_OLMo-2-0325-32B-10pct,accurate_impl_reflection,0.005524861878453,,,0.005524861878453,cruxeval_i_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv_OLMo-2-0325-32B-20pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv_OLMo-2-0325-32B-29pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv_OLMo-2-0325-32B-42pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv_OLMo-2-0325-32B-50pct,accurate_impl_reflection,0.011049723756906,,,0.011049723756906,cruxeval_i_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv_OLMo-2-0325-32B-60pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv_OLMo-2-0325-32B-70pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv_OLMo-2-0325-32B-80pct,accurate_impl_reflection,0.011049723756906,,,0.011049723756906,cruxeval_i_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv_OLMo-2-0325-32B-89pct,accurate_impl_reflection,0.011049723756906,,,0.011049723756906,cruxeval_i_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv_OLMo-2-0325-32B-9pct,accurate_impl_reflection,0.005524861878453,,,0.005524861878453,cruxeval_i_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv_OLMo-2-1124-13B-100pct,accurate_impl_reflection,0.0038461538461538,,,0.0038461538461538,cruxeval_i_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv_OLMo-2-1124-13B-17pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv_OLMo-2-1124-13B-20pct,accurate_impl_reflection,0.0038461538461538,,,0.0038461538461538,cruxeval_i_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv_OLMo-2-1124-13B-30pct,accurate_impl_reflection,0.0076923076923076,,,0.0076923076923076,cruxeval_i_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv_OLMo-2-1124-13B-40pct,accurate_impl_reflection,0.0115384615384615,,,0.0115384615384615,cruxeval_i_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv_OLMo-2-1124-13B-50pct,accurate_impl_reflection,0.0038461538461538,,,0.0038461538461538,cruxeval_i_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv_OLMo-2-1124-13B-60pct,accurate_impl_reflection,0.0038461538461538,,,0.0038461538461538,cruxeval_i_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv_OLMo-2-1124-13B-70pct,accurate_impl_reflection,0.0038461538461538,,,0.0038461538461538,cruxeval_i_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv_OLMo-2-1124-13B-80pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv_OLMo-2-1124-13B-90pct,accurate_impl_reflection,0.0076923076923076,,,0.0076923076923076,cruxeval_i_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv_OLMo-2-1124-7B-100pct,accurate_impl_reflection,0.0036231884057971,,,0.0036231884057971,cruxeval_i_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv_OLMo-2-1124-7B-10pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv_OLMo-2-1124-7B-1pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv_OLMo-2-1124-7B-20pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv_OLMo-2-1124-7B-2pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv_OLMo-2-1124-7B-30pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv_OLMo-2-1124-7B-3pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv_OLMo-2-1124-7B-40pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv_OLMo-2-1124-7B-4pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv_OLMo-2-1124-7B-50pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv_OLMo-2-1124-7B-5pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv_OLMo-2-1124-7B-60pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv_OLMo-2-1124-7B-6pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv_OLMo-2-1124-7B-70pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv_OLMo-2-1124-7B-7pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv_OLMo-2-1124-7B-80pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv_OLMo-2-1124-7B-8pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv_OLMo-2-1124-7B-90pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv_OLMo-2-1124-7B-9pct,accurate_impl_reflection,0.0,,,0.0,cruxeval_i_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv_OLMo-2-0325-32B-100pct,accurate_expl_reflection,0.0,,,0.0,cruxeval_i_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv_OLMo-2-0325-32B-10pct,accurate_expl_reflection,0.0,,,0.0,cruxeval_i_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv_OLMo-2-0325-32B-20pct,accurate_expl_reflection,0.005524861878453,,,0.005524861878453,cruxeval_i_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv_OLMo-2-0325-32B-29pct,accurate_expl_reflection,0.011049723756906,,,0.011049723756906,cruxeval_i_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv_OLMo-2-0325-32B-42pct,accurate_expl_reflection,0.005524861878453,,,0.005524861878453,cruxeval_i_adv,0.42,32,6.181754273551114
