Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Percentage,olmo-params,Flops
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_o_adv,reflection,0.0724431818181818,,,0.0724431818181818,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_o_adv,reflection,0.015625,,,0.015625,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_o_adv,reflection,0.0113636363636363,,,0.0113636363636363,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_o_adv,reflection,0.0071022727272727,,,0.0071022727272727,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_o_adv,reflection,0.1789772727272727,,,0.1789772727272727,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_o_adv,reflection,0.0269886363636363,,,0.0269886363636363,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_o_adv,reflection,0.0752840909090909,,,0.0752840909090909,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_o_adv,reflection,0.0738636363636363,,,0.0738636363636363,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_o_adv,reflection,0.0596590909090909,,,0.0596590909090909,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_o_adv,reflection,0.0255681818181818,,,0.0255681818181818,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_o_adv,reflection,0.2116477272727272,,,0.2116477272727272,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_o_adv,reflection,0.1846590909090909,,,0.1846590909090909,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_o_adv,reflection,0.1576704545454545,,,0.1576704545454545,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_o_adv,reflection,0.1704545454545454,,,0.1704545454545454,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_o_adv,reflection,0.4232954545454545,,,0.4232954545454545,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_o_adv,reflection,0.2315340909090909,,,0.2315340909090909,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_o_adv,correlation,0.3438470773655566,,,0.3438470773655566,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_o_adv,correlation,0.3795513994950392,,,0.3795513994950392,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_o_adv,correlation,0.3499531181621776,,,0.3499531181621776,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_o_adv,correlation,0.4486888612196557,,,0.4486888612196557,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_o_adv,correlation,0.2073418775973813,,,0.2073418775973813,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_o_adv,correlation,0.3720778333538994,,,0.3720778333538994,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_o_adv,correlation,0.3905713198884223,,,0.3905713198884223,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_o_adv,correlation,0.3396816491426699,,,0.3396816491426699,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_o_adv,correlation,0.340097534270549,,,0.340097534270549,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_o_adv,correlation,0.4121741533215789,,,0.4121741533215789,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_o_adv,correlation,0.4384301137975744,,,0.4384301137975744,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_o_adv,correlation,0.3583049783258163,,,0.3583049783258163,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_o_adv,correlation,0.37975101563017,,,0.37975101563017,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_o_adv,correlation,0.2943724283388548,,,0.2943724283388548,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_o_adv,correlation,0.0879851533946667,,,0.0879851533946667,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_o_adv,correlation,0.3405140975013131,,,0.3405140975013131,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_o_adv,correlation,0.1574088138766023,,,0.1574088138766023,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_o_adv,correlation,0.3877975316109526,,,0.3877975316109526,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_o_adv,correlation,0.4264500210906,,,0.4264500210906,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_o_adv,correlation,0.3423653852770325,,,0.3423653852770325,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_o_adv,correlation,0.3535751268124127,,,0.3535751268124127,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_o_adv,correlation,0.2553228279428207,,,0.2553228279428207,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_o_adv,correlation,0.2690419912266483,,,0.2690419912266483,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_o_adv,correlation,0.1675868445968442,,,0.1675868445968442,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_o_adv,correlation,0.318265066421458,,,0.318265066421458,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_o_adv,correlation,0.5192444857180912,,,0.5192444857180912,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_o_adv,correlation,0.1929481200572869,,,0.1929481200572869,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_o_adv,correlation,0.2541417379509992,,,0.2541417379509992,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_o_adv,correlation,0.3735425301121248,,,0.3735425301121248,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_o_adv,correlation,0.5413498760098376,,,0.5413498760098376,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_o_adv,correlation,0.3123918189749913,,,0.3123918189749913,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_o_adv,correlation,0.3099731911795195,,,0.3099731911795195,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_o_adv,correlation,0.1179250089659163,,,0.1179250089659163,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_o_adv,correlation,0.3465680801566927,,,0.3465680801566927,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_o_adv,correlation,0.3050903135861488,,,0.3050903135861488,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_o_adv,correlation,0.0792513388014823,,,0.0792513388014823,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_o_adv,correlation,0.3097377101254643,,,0.3097377101254643,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_o_adv,correlation,0.3716558177589788,,,0.3716558177589788,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_o_adv,correlation,0.1696064758677944,,,0.1696064758677944,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_o_adv,correlation,0.2496257628213465,,,0.2496257628213465,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_o_adv,accurate_impl_reflection,0.0127840909090909,,,0.0127840909090909,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_o_adv,accurate_impl_reflection,0.0085227272727272,,,0.0085227272727272,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_o_adv,accurate_impl_reflection,0.002840909090909,,,0.002840909090909,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_o_adv,accurate_impl_reflection,0.0,,,0.0,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_o_adv,accurate_impl_reflection,0.0014204545454545,,,0.0014204545454545,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_o_adv,accurate_impl_reflection,0.0014204545454545,,,0.0014204545454545,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_o_adv,accurate_impl_reflection,0.0056818181818181,,,0.0056818181818181,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_o_adv,accurate_impl_reflection,0.0014204545454545,,,0.0014204545454545,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_o_adv,accurate_impl_reflection,0.0099431818181818,,,0.0099431818181818,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_o_adv,accurate_impl_reflection,0.0071022727272727,,,0.0071022727272727,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_o_adv,accurate_impl_reflection,0.0099431818181818,,,0.0099431818181818,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_o_adv,accurate_impl_reflection,0.0142045454545454,,,0.0142045454545454,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_o_adv,accurate_impl_reflection,0.0142045454545454,,,0.0142045454545454,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_o_adv,accurate_impl_reflection,0.0014204545454545,,,0.0014204545454545,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_o_adv,accurate_impl_reflection,0.0099431818181818,,,0.0099431818181818,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_o_adv,accurate_impl_reflection,0.0071022727272727,,,0.0071022727272727,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_o_adv,accurate_impl_reflection,0.0071022727272727,,,0.0071022727272727,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_o_adv,accurate_impl_reflection,0.002840909090909,,,0.002840909090909,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_o_adv,accurate_impl_reflection,0.0142045454545454,,,0.0142045454545454,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_o_adv,accurate_impl_reflection,0.03125,,,0.03125,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_o_adv,accurate_impl_reflection,0.002840909090909,,,0.002840909090909,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_o_adv,accurate_impl_reflection,0.0,,,0.0,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_o_adv,accurate_impl_reflection,0.0142045454545454,,,0.0142045454545454,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_o_adv,accurate_impl_reflection,0.002840909090909,,,0.002840909090909,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_o_adv,accurate_impl_reflection,0.0198863636363636,,,0.0198863636363636,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_o_adv,accurate_impl_reflection,0.0071022727272727,,,0.0071022727272727,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_o_adv,accurate_impl_reflection,0.0269886363636363,,,0.0269886363636363,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_o_adv,accurate_impl_reflection,0.0241477272727272,,,0.0241477272727272,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_o_adv,accurate_impl_reflection,0.0269886363636363,,,0.0269886363636363,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_o_adv,accurate_impl_reflection,0.0042613636363636,,,0.0042613636363636,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_o_adv,accurate_impl_reflection,0.0,,,0.0,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_o_adv,accurate_impl_reflection,0.015625,,,0.015625,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_o_adv,accurate_impl_reflection,0.0056818181818181,,,0.0056818181818181,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_o_adv,accurate_impl_reflection,0.0071022727272727,,,0.0071022727272727,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_o_adv,accurate_impl_reflection,0.0085227272727272,,,0.0085227272727272,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_o_adv,accurate_expl_reflection,0.1832386363636363,,,0.1832386363636363,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_o_adv,accurate_expl_reflection,0.1647727272727272,,,0.1647727272727272,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_o_adv,accurate_expl_reflection,0.1278409090909091,,,0.1278409090909091,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_o_adv,accurate_expl_reflection,0.0980113636363636,,,0.0980113636363636,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_o_adv,accurate_expl_reflection,0.0625,,,0.0625,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_o_adv,accurate_expl_reflection,0.0852272727272727,,,0.0852272727272727,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_o_adv,accurate_expl_reflection,0.0994318181818181,,,0.0994318181818181,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_o_adv,accurate_expl_reflection,0.0838068181818181,,,0.0838068181818181,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_o_adv,accurate_expl_reflection,0.1392045454545454,,,0.1392045454545454,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_o_adv,accurate_expl_reflection,0.2315340909090909,,,0.2315340909090909,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_o_adv,accurate_expl_reflection,0.0553977272727272,,,0.0553977272727272,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_o_adv,accurate_expl_reflection,0.1747159090909091,,,0.1747159090909091,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_o_adv,accurate_expl_reflection,0.049715909090909,,,0.049715909090909,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_o_adv,accurate_expl_reflection,0.018465909090909,,,0.018465909090909,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_o_adv,accurate_expl_reflection,0.002840909090909,,,0.002840909090909,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_o_adv,accurate_expl_reflection,0.09375,,,0.09375,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_o_adv,accurate_expl_reflection,0.0099431818181818,,,0.0099431818181818,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_o_adv,accurate_expl_reflection,0.1917613636363636,,,0.1917613636363636,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_o_adv,accurate_expl_reflection,0.0823863636363636,,,0.0823863636363636,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_o_adv,accurate_expl_reflection,0.1619318181818181,,,0.1619318181818181,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_o_adv,accurate_expl_reflection,0.1193181818181818,,,0.1193181818181818,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_o_adv,accurate_expl_reflection,0.0724431818181818,,,0.0724431818181818,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_o_adv,accurate_expl_reflection,0.0127840909090909,,,0.0127840909090909,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_o_adv,accurate_expl_reflection,0.0014204545454545,,,0.0014204545454545,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_o_adv,accurate_expl_reflection,0.0113636363636363,,,0.0113636363636363,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_o_adv,accurate_expl_reflection,0.0042613636363636,,,0.0042613636363636,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_o_adv,accurate_expl_reflection,0.002840909090909,,,0.002840909090909,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_o_adv,accurate_expl_reflection,0.0014204545454545,,,0.0014204545454545,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_o_adv,accurate_expl_reflection,0.0482954545454545,,,0.0482954545454545,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_o_adv,accurate_expl_reflection,0.0127840909090909,,,0.0127840909090909,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_o_adv,accurate_expl_reflection,0.0213068181818181,,,0.0213068181818181,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_o_adv,accurate_expl_reflection,0.0198863636363636,,,0.0198863636363636,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_o_adv,accurate_expl_reflection,0.0071022727272727,,,0.0071022727272727,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_o_adv,accurate_expl_reflection,0.0056818181818181,,,0.0056818181818181,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_o_adv,accurate_expl_reflection,0.0298295454545454,,,0.0298295454545454,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_o_adv,accurate_expl_reflection,0.0014204545454545,,,0.0014204545454545,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_o_adv,accurate_expl_reflection,0.03125,,,0.03125,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_o_adv,accurate_expl_reflection,0.034090909090909,,,0.034090909090909,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_o_adv,accurate_expl_reflection,0.034090909090909,,,0.034090909090909,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_o_adv,accurate_expl_reflection,0.0284090909090909,,,0.0284090909090909,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv,reflection,0.4413223140495868,,,0.4413223140495868,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv,reflection,0.1867768595041322,,,0.1867768595041322,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv,reflection,0.0743801652892562,,,0.0743801652892562,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv,reflection,0.5388429752066116,,,0.5388429752066116,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv,reflection,0.1008264462809917,,,0.1008264462809917,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv,reflection,0.540495867768595,,,0.540495867768595,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv,reflection,0.4661157024793388,,,0.4661157024793388,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv,reflection,0.5057851239669422,,,0.5057851239669422,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv,reflection,0.5223140495867769,,,0.5223140495867769,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv,reflection,0.5190082644628099,,,0.5190082644628099,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv,reflection,0.2694214876033058,,,0.2694214876033058,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv,reflection,0.3140495867768595,,,0.3140495867768595,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv,reflection,0.1239669421487603,,,0.1239669421487603,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv,reflection,0.2148760330578512,,,0.2148760330578512,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv,reflection,0.0611570247933884,,,0.0611570247933884,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv,reflection,0.2776859504132231,,,0.2776859504132231,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv,reflection,0.2115702479338843,,,0.2115702479338843,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv,reflection,0.1768595041322314,,,0.1768595041322314,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv,reflection,0.8876033057851239,,,0.8876033057851239,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv,reflection,0.3636363636363636,,,0.3636363636363636,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv,reflection,0.3289256198347107,,,0.3289256198347107,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv,reflection,0.0148760330578512,,,0.0148760330578512,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv,reflection,0.0181818181818181,,,0.0181818181818181,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv,reflection,0.0314049586776859,,,0.0314049586776859,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv,reflection,0.0066115702479338,,,0.0066115702479338,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv,reflection,0.0099173553719008,,,0.0099173553719008,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv,reflection,0.0033057851239669,,,0.0033057851239669,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv,reflection,0.0099173553719008,,,0.0099173553719008,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv,reflection,0.4264462809917355,,,0.4264462809917355,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv,reflection,0.052892561983471,,,0.052892561983471,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv,reflection,0.3322314049586777,,,0.3322314049586777,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv,reflection,0.0380165289256198,,,0.0380165289256198,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv,reflection,0.0214876033057851,,,0.0214876033057851,0.6,7,4.613138355637268
